# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.23113121234531334,0.08761498077928076,0.4108570586667607,2.1625020359814635,-28.709455661865746,50.00515318342642,28.716865654707362,0.03482274186967465,-713.8101376448874,3325.452805889706
 0.23636125657104143,0.08983769696474644,0.4249899407220122,2.7022490528335825,-32.33075154740971,49.32711909147575,26.70392324486486,0.03744768103287217,-692.4025360492682,4093.1970499043036
 0.2415121250372944,0.09211275765024925,0.44168487322251565,3.241187890912744,-35.77211803002987,48.64908499952507,24.619174983423026,0.04061874537523438,-668.1138346216782,4715.457516867829
 0.2465783676363246,0.0944474369749914,0.46083054238047666,3.7790667903716266,-39.02374618909931,47.9710509075744,22.538486008275044,0.04436855251203867,-641.8224345774297,5189.526464698166
 0.25155611443186293,0.09684826785055696,0.48231277607721534,4.315654166257249,-42.0817338638194,47.29301681562373,20.52003190293304,0.04873286770363473,-614.3317047506376,5522.725633901787
 0.2564445682329574,0.09932106686203257,0.5058448155778769,4.813800121296614,-44.94702330052426,46.61498272367305,18.60465186477913,0.05374999797191162,-586.134093373931,5768.206579019616
 0.2612548799527053,0.10187097332041055,0.5300917293799878,5.040611755485524,-47.62428876317338,45.93694863172239,16.81795863207801,0.059460248528179487,-556.567977010321,6146.403411286542
 0.2660049849013526,0.10450249712369461,0.5539927710509732,5.031687074154378,-50.12089446473926,45.25891453977171,15.173252914690346,0.06590544595956917,-525.5895877157054,6521.622075621157
 0.27070883502644927,0.10721957105849611,0.5776276587353353,5.024583491353556,-52.445991555935514,44.58088044782103,13.67455409016945,0.07312852714655564,-494.2965930804347,6652.634289581602
 0.27537732100122675,0.11002560423102846,0.6010584989850154,5.018937697632674,-54.60978153024212,43.902846355870366,12.319338510608453,0.08117318954575994,-463.4885883768219,6599.142606416684
 0.2800189566899652,0.11292353429338656,0.6243338031438088,5.014461650935708,-56.62294527726031,43.22481226391969,11.100800131493047,0.09008359651147965,-433.71860309988193,6413.684156464085
 0.28464039604009456,0.11591587694757084,0.6474914907409779,5.010925350891122,-58.49622089876352,42.54677817196901,10.00959612592927,0.09990413073805833,-405.34462957969487,6139.639919626491
 0.28924682872795776,0.11900477184412143,0.6705611708359608,5.00814440548881,-60.240106276468296,41.868744080018345,9.035122232506387,0.11067918886611401,-378.5761121180547,5811.116600524409
 0.2938422862451174,0.12219202445614177,0.6935658963485165,5.00597066269358,-61.86466109239196,41.19070998806767,8.166397812884115,0.12245301085165129,-353.51318336803536,5453.848426719964
 0.29842988072480636,0.12547914383014935,0.7165235263406348,5.004284945794658,-63.379384976310625,40.51267589611699,7.392647393594212,0.1352695383343331,-330.17824278604525,5086.530791965754
 0.3030119925786322,0.12886737632395712,0.7394477921744211,5.002991320398631,-64.79315190094891,39.834641804166324,6.7036575819491,0.14917229702971319,-308.54046556237046,4722.228071671425
 0.3075904187525047,0.13235773556754266,0.7623491372436709,5.002012525601022,-66.1141847564896,39.156607712215646,6.0899745392241496,0.16420429897682265,-288.53427037425433,4369.666437406934
 0.3121664904192119,0.1359510289501001,0.7852353818451177,5.001286314625168,-67.35005761352002,38.478573620264974,5.542992640086632,0.18040796099349882,-270.07288063731625,4034.3314269425236
 0.31674116677763503,0.13964788096385547,0.8081122519079472,5.000762517485532,-68.50771626206217,37.800539528314296,5.0549718946405795,0.19782503658630182,-253.05804341997077,3719.353214138716
 0.3213151100586085,0.14344875373706667,0.8309838010064359,5.000400681317763,-69.59351011720587,37.122505436363625,4.619011064855696,0.21649655867001938,-237.38682105227093,3426.1951679393087
 0.32588874567163156,0.14735396507470125,0.853852748241425,5.000168174716786,-70.61323054445924,36.44447134441295,4.228995159371295,0.23646279135222878,-222.95620235897405,3155.1745513365618
 0.3304623105500512,0.15136370430265914,0.8767207494700321,5.000038664917539,-71.5721521477742,35.76643725246228,3.879529903714285,0.25776318905097084,-209.66612015052712,2905.8475306988953
 0.33503589208616197,0.15547804618463448,0.8995886155063638,4.999990894614704,-72.47507467284908,35.088403160511604,3.565871395647949,0.28043636156381674,-197.42132461088414,2677.2881259389555
 0.33960945953683863,0.15969696315269477,0.9224564879733206,5.0000076993668126,-73.32636398651613,34.41036906856093,3.2838560841793005,0.3045200442302329,-186.13244974469492,2468.286515490008
